user_id,total_deposit,total_withdrawal,deposit_count,withdrawal_count,total_games,loyalty_points
407,1200.00,0.00,1,0,35,19.00
794,0.00,0.00,0,0,1,0.20
354,4721.00,0.00,1,0,3,47.81
77,0.00,0.00,0,0,10,2.00
916,0.00,0.00,0,0,6,1.20
902,0.00,0.00,0,0,14,2.80
925,0.00,0.00,0,0,0,0.00
659,0.00,0.00,0,0,21,4.20
97,2000.00,0.00,1,0,12,22.40
505,4000.00,0.00,1,0,37,47.40
779,7100.00,0.00,2,0,16,74.20
205,0.00,0.00,0,0,62,12.40
398,0.00,0.00,0,0,1,0.20
880,0.00,0.00,0,0,1,0.20
383,0.00,0.00,0,0,4,0.80
84,0.00,0.00,0,0,4,0.80
836,0.00,15000.00,0,1,40,83.00
544,0.00,0.00,0,0,5,1.00
675,21000.00,0.00,2,0,10,212.00
645,0.00,0.00,0,0,5,1.00
27,0.00,0.00,0,0,32,6.40
900,0.00,0.00,0,0,1,0.20
492,0.00,0.00,0,0,15,3.00
547,10000.00,0.00,1,0,26,105.20
10,2000.00,0.00,1,0,13,22.60
47,0.00,7317.00,0,2,4,37.39
508,10000.00,0.00,1,0,0,100.00
11,2000.00,0.00,1,0,15,23.00
227,0.00,0.00,0,0,11,2.20
758,1000.00,0.00,1,0,8,11.60
300,0.00,0.00,0,0,17,3.40
885,0.00,0.00,0,0,2,0.40
628,0.00,0.00,0,0,13,2.60
982,1500.00,0.00,1,0,5,16.00
699,5000.00,0.00,1,0,29,55.80
403,0.00,10000.00,0,1,1,50.20
888,1000.00,0.00,1,0,6,11.20
421,10000.00,0.00,1,0,35,107.00
802,0.00,0.00,0,0,12,2.40
157,0.00,0.00,0,0,7,1.40
154,0.00,0.00,0,0,2,0.40
601,0.00,0.00,0,0,0,0.00
238,3000.00,25000.00,1,1,10,157.00
604,8000.00,0.00,3,0,22,84.40
853,5555.00,0.00,1,0,1,55.75
890,0.00,0.00,0,0,0,0.00
509,0.00,0.00,0,0,5,1.00
240,0.00,0.00,0,0,28,5.60
150,0.00,0.00,0,0,12,2.40
213,0.00,0.00,0,0,4,0.80
206,0.00,0.00,0,0,15,3.00
555,0.00,0.00,0,0,4,0.80
418,0.00,0.00,0,0,18,3.60
291,0.00,0.00,0,0,2,0.40
519,0.00,0.00,0,0,32,6.40
559,0.00,0.00,0,0,18,3.60
171,0.00,0.00,0,0,2,0.40
285,0.00,0.00,0,0,0,0.00
865,0.00,0.00,0,0,1,0.20
510,0.00,0.00,0,0,1,0.20
233,0.00,0.00,0,0,25,5.00
775,0.00,0.00,0,0,3,0.60
426,0.00,0.00,0,0,2,0.40
795,1000.00,0.00,1,0,9,11.80
713,0.00,0.00,0,0,6,1.20
975,0.00,0.00,0,0,3,0.60
572,0.00,0.00,0,0,0,0.00
348,0.00,0.00,0,0,7,1.40
564,0.00,0.00,0,0,17,3.40
866,20000.00,0.00,1,0,15,203.00
448,0.00,6000.00,0,1,13,32.60
93,2000.00,55000.00,2,2,7,296.40
783,0.00,0.00,0,0,14,2.80
361,0.00,0.00,0,0,0,0.00
612,0.00,0.00,0,0,23,4.60
649,0.00,0.00,0,0,12,2.40
140,0.00,0.00,0,0,1,0.20
450,2500.00,0.00,2,0,6,26.20
927,16000.00,0.00,3,0,18,163.60
204,2000.00,0.00,1,0,15,23.00
671,0.00,0.00,0,0,8,1.60
624,0.00,0.00,0,0,0,0.00
399,0.00,0.00,0,0,7,1.40
411,0.00,0.00,0,0,4,0.80
877,0.00,0.00,0,0,7,1.40
53,0.00,0.00,0,0,11,2.20
313,0.00,0.00,0,0,14,2.80
442,0.00,0.00,0,0,16,3.20
724,0.00,0.00,0,0,4,0.80
465,0.00,0.00,0,0,0,0.00
587,35000.00,0.00,2,0,13,352.60
391,0.00,0.00,0,0,21,4.20
517,0.00,8700.00,0,1,13,46.10
196,0.00,40000.00,0,1,4,200.80
717,2000.00,0.00,1,0,4,20.80
431,500.00,0.00,1,0,6,6.20
141,10000.00,0.00,1,0,10,102.00
446,55000.00,0.00,2,0,1,550.20
666,0.00,0.00,0,0,2,0.40
709,0.00,0.00,0,0,1,0.20
861,0.00,0.00,0,0,21,4.20
687,0.00,0.00,0,0,24,4.80
315,0.00,0.00,0,0,0,0.00
658,0.00,0.00,0,0,17,3.40
889,0.00,0.00,0,0,20,4.00
911,12000.00,0.00,2,0,9,121.80
497,3300.00,0.00,2,0,6,34.20
464,0.00,0.00,0,0,1,0.20
966,0.00,0.00,0,0,2,0.40
800,0.00,0.00,0,0,0,0.00
694,0.00,0.00,0,0,3,0.60
640,0.00,0.00,0,0,4,0.80
763,200.00,0.00,1,0,14,4.80
295,0.00,0.00,0,0,0,0.00
772,30000.00,0.00,1,0,3,300.60
482,0.00,0.00,0,0,0,0.00
991,0.00,0.00,0,0,0,0.00
883,0.00,0.00,0,0,0,0.00
557,10000.00,0.00,1,0,9,101.80
876,0.00,0.00,0,0,11,2.20
928,0.00,0.00,0,0,0,0.00
585,0.00,0.00,0,0,3,0.60
558,0.00,0.00,0,0,0,0.00
893,200.00,0.00,1,0,0,2.00
605,7200.00,0.00,3,0,4,72.80
979,5000.00,0.00,1,0,4,50.80
437,0.00,0.00,0,0,1,0.20
95,2000.00,0.00,1,0,2,20.40
324,0.00,0.00,0,0,9,1.80
576,0.00,0.00,0,0,2,0.40
250,0.00,0.00,0,0,3,0.60
627,0.00,0.00,0,0,2,0.40
420,0.00,0.00,0,0,3,0.60
542,0.00,6000.00,0,1,6,31.20
374,0.00,0.00,0,0,3,0.60
832,0.00,0.00,0,0,0,0.00
830,0.00,0.00,0,0,0,0.00
886,0.00,0.00,0,0,2,0.40
375,0.00,0.00,0,0,15,3.00
424,0.00,0.00,0,0,11,2.20
15,0.00,0.00,0,0,2,0.40
996,0.00,0.00,0,0,11,2.20
146,0.00,0.00,0,0,10,2.00
452,0.00,0.00,0,0,8,1.60
963,0.00,0.00,0,0,3,0.60
959,12000.00,0.00,1,0,1,120.20
580,0.00,0.00,0,0,1,0.20
852,0.00,0.00,0,0,7,1.40
485,0.00,0.00,0,0,3,0.60
357,0.00,0.00,0,0,4,0.80
525,1000.00,0.00,1,0,5,11.00
379,0.00,0.00,0,0,3,0.60
695,2105.00,0.00,4,0,6,22.25
304,0.00,0.00,0,0,4,0.80
173,52100.00,0.00,4,0,0,521.00
635,0.00,0.00,0,0,3,0.60
338,3300.00,0.00,3,0,4,33.80
929,5000.00,0.00,1,0,5,51.00
468,0.00,0.00,0,0,1,0.20
392,0.00,0.00,0,0,2,0.40
731,480.00,0.00,1,0,3,5.40
752,0.00,0.00,0,0,1,0.20
42,2500.00,0.00,1,0,7,26.40
644,1700.00,0.00,2,0,7,18.40
639,1000.00,0.00,1,0,0,10.00
669,0.00,0.00,0,0,2,0.40
451,5000.00,0.00,1,0,2,50.40
371,0.00,0.00,0,0,6,1.20
632,0.00,0.00,0,0,3,0.60
831,300.00,0.00,1,0,6,4.20
933,0.00,0.00,0,0,9,1.80
607,2000.00,0.00,1,0,10,22.00
549,0.00,0.00,0,0,2,0.40
920,5000.00,38490.00,1,2,15,245.45
152,5000.00,0.00,1,0,8,51.60
332,0.00,0.00,0,0,1,0.20
767,0.00,0.00,0,0,0,0.00
264,0.00,0.00,0,0,7,1.40
750,0.00,0.00,0,0,5,1.00
301,0.00,0.00,0,0,5,1.00
108,0.00,0.00,0,0,1,0.20
102,0.00,0.00,0,0,2,0.40
797,0.00,0.00,0,0,6,1.20
811,0.00,0.00,0,0,1,0.20
688,0.00,62366.00,0,1,1,312.03
184,0.00,0.00,0,0,0,0.00
400,4000.00,0.00,1,0,0,40.00
373,0.00,0.00,0,0,1,0.20
52,10000.00,9520.00,1,1,5,148.60
19,0.00,0.00,0,0,1,0.20
674,0.00,0.00,0,0,0,0.00
2,0.00,0.00,0,0,2,0.40
326,0.00,0.00,0,0,1,0.20
286,0.00,0.00,0,0,3,0.60
884,0.00,0.00,0,0,1,0.20
352,8100.00,0.00,2,0,5,82.00
305,675.00,0.00,2,0,9,8.55
280,180.00,0.00,1,0,2,2.20
524,0.00,0.00,0,0,5,1.00
633,0.00,0.00,0,0,8,1.60
598,0.00,0.00,0,0,1,0.20
961,0.00,0.00,0,0,0,0.00
335,0.00,0.00,0,0,5,1.00
841,1000.00,0.00,1,0,0,10.00
768,0.00,0.00,0,0,2,0.40
122,1000.00,0.00,1,0,0,10.00
670,0.00,0.00,0,0,0,0.00
334,0.00,0.00,0,0,1,0.20
936,0.00,6857.00,0,1,0,34.29
473,0.00,0.00,0,0,4,0.80
166,0.00,0.00,0,0,5,1.00
336,0.00,0.00,0,0,1,0.20
652,0.00,0.00,0,0,0,0.00
160,0.00,0.00,0,0,2,0.40
577,0.00,0.00,0,0,6,1.20
417,0.00,0.00,0,0,10,2.00
474,0.00,0.00,0,0,2,0.40
878,0.00,0.00,0,0,2,0.40
822,0.00,0.00,0,0,3,0.60
586,0.00,0.00,0,0,0,0.00
259,20000.00,0.00,3,0,4,200.80
974,0.00,0.00,0,0,1,0.20
476,0.00,0.00,0,0,0,0.00
329,0.00,0.00,0,0,6,1.20
71,1000.00,0.00,1,0,0,10.00
401,0.00,0.00,0,0,16,3.20
676,0.00,0.00,0,0,3,0.60
913,10000.00,0.00,2,0,1,100.20
995,0.00,0.00,0,0,0,0.00
46,0.00,0.00,0,0,1,0.20
980,110.00,0.00,1,0,3,1.70
499,0.00,0.00,0,0,0,0.00
208,10000.00,0.00,1,0,8,101.60
706,0.00,0.00,0,0,1,0.20
330,0.00,0.00,0,0,12,2.40
298,0.00,0.00,0,0,0,0.00
479,0.00,0.00,0,0,3,0.60
574,0.00,9000.00,0,1,5,46.00
235,2000.00,0.00,1,0,0,20.00
504,0.00,0.00,0,0,0,0.00
83,0.00,0.00,0,0,0,0.00
503,0.00,0.00,0,0,4,0.80
819,0.00,0.00,0,0,8,1.60
190,3000.00,0.00,1,0,3,30.60
325,0.00,0.00,0,0,1,0.20
606,0.00,0.00,0,0,5,1.00
527,0.00,0.00,0,0,1,0.20
566,35000.00,180041.00,2,1,1,1250.41
55,2000.00,0.00,1,0,4,20.80
132,0.00,0.00,0,0,1,0.20
506,0.00,0.00,0,0,0,0.00
971,0.00,0.00,0,0,1,0.20
36,0.00,0.00,0,0,2,0.40
941,15000.00,0.00,1,0,7,151.40
609,0.00,0.00,0,0,0,0.00
734,5000.00,0.00,1,0,3,50.60
516,0.00,0.00,0,0,0,0.00
12,0.00,0.00,0,0,2,0.40
957,0.00,0.00,0,0,0,0.00
489,0.00,0.00,0,0,1,0.20
481,0.00,0.00,0,0,4,0.80
608,10000.00,0.00,1,0,3,100.60
429,0.00,0.00,0,0,1,0.20
809,0.00,0.00,0,0,6,1.20
981,0.00,0.00,0,0,0,0.00
986,0.00,0.00,0,0,6,1.20
78,2500.00,22000.00,1,1,5,136.00
626,0.00,0.00,0,0,2,0.40
727,0.00,0.00,0,0,2,0.40
571,0.00,0.00,0,0,5,1.00
61,0.00,0.00,0,0,0,0.00
45,500.00,0.00,1,0,3,5.60
522,0.00,0.00,0,0,2,0.40
862,0.00,0.00,0,0,0,0.00
948,0.00,0.00,0,0,0,0.00
333,0.00,0.00,0,0,1,0.20
766,0.00,0.00,0,0,0,0.00
201,0.00,0.00,0,0,0,0.00
341,10000.00,0.00,2,0,4,100.80
588,2000.00,0.00,1,0,0,20.00
74,0.00,0.00,0,0,4,0.80
732,0.00,0.00,0,0,0,0.00
600,2000.00,0.00,1,0,1,20.20
390,2400.00,0.00,3,0,0,24.00
678,12000.00,0.00,1,0,0,120.00
855,0.00,0.00,0,0,1,0.20
402,0.00,0.00,0,0,1,0.20
90,0.00,0.00,0,0,3,0.60
895,0.00,0.00,0,0,1,0.20
533,0.00,0.00,0,0,0,0.00
972,205.00,0.00,3,0,0,2.05
151,0.00,0.00,0,0,3,0.60
898,0.00,0.00,0,0,3,0.60
726,0.00,0.00,0,0,0,0.00
814,0.00,0.00,0,0,0,0.00
382,50.00,0.00,1,0,3,1.10
518,0.00,5650.00,0,2,2,28.65
188,0.00,0.00,0,0,0,0.00
1,0.00,0.00,0,0,0,0.00
785,0.00,0.00,0,0,2,0.40
143,0.00,0.00,0,0,6,1.20
796,200.00,0.00,1,0,2,2.40
881,0.00,0.00,0,0,2,0.40
952,0.00,0.00,0,0,0,0.00
17,1000.00,0.00,1,0,5,11.00
263,0.00,0.00,0,0,1,0.20
897,0.00,0.00,0,0,1,0.20
210,0.00,0.00,0,0,0,0.00
520,0.00,0.00,0,0,0,0.00
956,0.00,0.00,0,0,1,0.20
664,0.00,0.00,0,0,0,0.00
282,0.00,0.00,0,0,4,0.80
142,0.00,0.00,0,0,0,0.00
891,0.00,0.00,0,0,1,0.20
847,100.00,0.00,1,0,1,1.20
72,500.00,0.00,1,0,3,5.60
37,0.00,0.00,0,0,0,0.00
562,0.00,0.00,0,0,1,0.20
689,2000.00,0.00,1,0,2,20.40
216,0.00,0.00,0,0,0,0.00
344,0.00,0.00,0,0,0,0.00
840,0.00,0.00,0,0,0,0.00
682,0.00,0.00,0,0,0,0.00
630,0.00,0.00,0,0,0,0.00
964,0.00,0.00,0,0,0,0.00
323,0.00,0.00,0,0,1,0.20
415,0.00,0.00,0,0,1,0.20
954,0.00,0.00,0,0,0,0.00
356,0.00,0.00,0,0,2,0.40
130,0.00,0.00,0,0,2,0.40
24,1000.00,0.00,1,0,2,10.40
248,0.00,0.00,0,0,0,0.00
59,0.00,0.00,0,0,1,0.20
434,0.00,0.00,0,0,0,0.00
389,0.00,0.00,0,0,3,0.60
934,0.00,0.00,0,0,0,0.00
366,2450.00,0.00,1,0,2,24.90
737,0.00,0.00,0,0,0,0.00
662,0.00,0.00,0,0,1,0.20
314,0.00,0.00,0,0,1,0.20
951,0.00,0.00,0,0,3,0.60
770,0.00,0.00,0,0,3,0.60
419,0.00,0.00,0,0,4,0.80
471,0.00,0.00,0,0,2,0.40
665,0.00,0.00,0,0,1,0.20
63,0.00,0.00,0,0,2,0.40
523,0.00,0.00,0,0,1,0.20
320,0.00,0.00,0,0,2,0.40
266,0.00,0.00,0,0,8,1.60
231,0.00,0.00,0,0,3,0.60
824,0.00,0.00,0,0,5,1.00
804,3050.00,0.00,2,0,1,30.70
906,0.00,0.00,0,0,1,0.20
69,0.00,0.00,0,0,2,0.40
340,0.00,0.00,0,0,0,0.00
944,0.00,500.00,0,1,0,2.50
554,1875.00,0.00,1,0,2,19.15
769,0.00,0.00,0,0,3,0.60
394,0.00,0.00,0,0,1,0.20
792,0.00,0.00,0,0,0,0.00
704,0.00,0.00,0,0,0,0.00
719,0.00,0.00,0,0,0,0.00
919,0.00,0.00,0,0,3,0.60
459,0.00,0.00,0,0,0,0.00
230,0.00,0.00,0,0,1,0.20
953,0.00,0.00,0,0,1,0.20
532,0.00,0.00,0,0,1,0.20
983,0.00,0.00,0,0,0,0.00
6,4000.00,0.00,1,0,2,40.40
521,0.00,0.00,0,0,0,0.00
118,0.00,0.00,0,0,0,0.00
311,0.00,0.00,0,0,0,0.00
223,0.00,0.00,0,0,0,0.00
563,0.00,0.00,0,0,0,0.00
283,100.00,0.00,1,0,3,1.60
813,0.00,0.00,0,0,2,0.40
256,0.00,0.00,0,0,1,0.20
970,0.00,0.00,0,0,1,0.20
363,0.00,0.00,0,0,0,0.00
999,0.00,0.00,0,0,3,0.60
103,0.00,0.00,0,0,0,0.00
138,0.00,0.00,0,0,0,0.00
997,0.00,0.00,0,0,5,1.00
351,300.00,5479.00,2,1,1,30.60
749,0.00,0.00,0,0,1,0.20
136,2000.00,0.00,1,0,2,20.40
317,0.00,0.00,0,0,1,0.20
561,0.00,0.00,0,0,0,0.00
410,0.00,0.00,0,0,0,0.00
864,0.00,0.00,0,0,2,0.40
467,50000.00,0.00,1,0,3,500.60
965,25000.00,0.00,1,0,2,250.40
378,0.00,0.00,0,0,0,0.00
716,0.00,0.00,0,0,0,0.00
908,0.00,0.00,0,0,2,0.40
762,0.00,0.00,0,0,1,0.20
701,2100.00,0.00,1,0,4,21.80
65,0.00,0.00,0,0,0,0.00
187,0.00,0.00,0,0,3,0.60
914,1000.00,0.00,1,0,0,10.00
747,0.00,0.00,0,0,0,0.00
277,0.00,0.00,0,0,0,0.00
174,0.00,0.00,0,0,0,0.00
603,0.00,0.00,0,0,0,0.00
882,0.00,0.00,0,0,1,0.20
114,0.00,0.00,0,0,1,0.20
64,0.00,0.00,0,0,0,0.00
28,0.00,0.00,0,0,0,0.00
875,700.00,0.00,1,0,2,7.40
514,0.00,0.00,0,0,1,0.20
784,0.00,5500.00,0,1,3,28.10
50,0.00,0.00,0,0,0,0.00
834,0.00,0.00,0,0,1,0.20
584,0.00,0.00,0,0,1,0.20
806,0.00,0.00,0,0,7,1.40
81,0.00,0.00,0,0,0,0.00
614,500.00,0.00,1,0,0,5.00
955,0.00,0.00,0,0,1,0.20
526,0.00,0.00,0,0,1,0.20
568,50.00,0.00,1,0,1,0.70
58,0.00,0.00,0,0,2,0.40
751,0.00,0.00,0,0,1,0.20
409,2000.00,0.00,1,0,1,20.20
48,0.00,0.00,0,0,0,0.00
440,0.00,0.00,0,0,0,0.00
454,0.00,0.00,0,0,0,0.00
405,0.00,0.00,0,0,0,0.00
441,0.00,0.00,0,0,2,0.40
686,500.00,0.00,1,0,0,5.00
21,0.00,0.00,0,0,3,0.60
930,0.00,0.00,0,0,5,1.00
364,0.00,0.00,0,0,1,0.20
144,0.00,0.00,0,0,0,0.00
735,0.00,0.00,0,0,3,0.60
18,0.00,0.00,0,0,0,0.00
88,0.00,0.00,0,0,2,0.40
367,0.00,0.00,0,0,1,0.20
860,0.00,0.00,0,0,1,0.20
921,0.00,0.00,0,0,1,0.20
591,0.00,0.00,0,0,1,0.20
322,0.00,0.00,0,0,1,0.20
94,0.00,0.00,0,0,1,0.20
984,0.00,0.00,0,0,0,0.00
49,0.00,0.00,0,0,0,0.00
107,0.00,0.00,0,0,1,0.20
968,500.00,0.00,1,0,1,5.20
764,0.00,0.00,0,0,0,0.00
484,1000.00,0.00,1,0,1,10.20
548,11000.00,0.00,2,0,2,110.40
595,0.00,0.00,0,0,0,0.00
349,0.00,0.00,0,0,0,0.00
353,0.00,0.00,0,0,0,0.00
743,2000.00,0.00,1,0,2,20.40
937,0.00,0.00,0,0,1,0.20
616,0.00,0.00,0,0,0,0.00
199,2000.00,0.00,1,0,3,20.60
816,0.00,0.00,0,0,1,0.20
901,20800.00,0.00,2,0,6,209.20
96,0.00,0.00,0,0,0,0.00
209,0.00,0.00,0,0,0,0.00
271,0.00,0.00,0,0,0,0.00
478,0.00,0.00,0,0,0,0.00
124,0.00,0.00,0,0,2,0.40
75,0.00,0.00,0,0,1,0.20
812,0.00,0.00,0,0,2,0.40
278,1000.00,0.00,1,0,0,10.00
275,2500.00,0.00,2,0,1,25.20
469,0.00,0.00,0,0,1,0.20
552,0.00,0.00,0,0,3,0.60
234,0.00,0.00,0,0,0,0.00
531,0.00,0.00,0,0,2,0.40
387,0.00,0.00,0,0,0,0.00
698,0.00,0.00,0,0,0,0.00
381,2000.00,0.00,1,0,0,20.00
153,999.00,10000.00,1,1,1,60.19
279,0.00,0.00,0,0,0,0.00
825,3000.00,0.00,1,0,2,30.40
255,0.00,0.00,0,0,0,0.00
863,6000.00,0.00,2,0,2,60.40
131,12000.00,0.00,2,0,5,121.00
70,0.00,0.00,0,0,0,0.00
104,10000.00,0.00,1,0,1,100.20
575,0.00,0.00,0,0,2,0.40
163,0.00,0.00,0,0,0,0.00
287,0.00,0.00,0,0,2,0.40
158,5000.00,0.00,1,0,1,50.20
746,0.00,0.00,0,0,2,0.40
7,0.00,0.00,0,0,5,1.00
692,500.00,0.00,1,0,0,5.00
169,0.00,0.00,0,0,0,0.00
261,0.00,0.00,0,0,2,0.40
872,0.00,0.00,0,0,0,0.00
807,0.00,0.00,0,0,1,0.20
29,0.00,0.00,0,0,0,0.00
939,1000.00,0.00,1,0,0,10.00
788,0.00,0.00,0,0,0,0.00
445,0.00,0.00,0,0,2,0.40
425,0.00,0.00,0,0,1,0.20
610,0.00,0.00,0,0,0,0.00
226,0.00,0.00,0,0,0,0.00
276,0.00,0.00,0,0,0,0.00
370,0.00,39347.00,0,1,0,196.74
147,0.00,0.00,0,0,0,0.00
739,0.00,0.00,0,0,0,0.00
733,0.00,0.00,0,0,0,0.00
120,2000.00,0.00,1,0,0,20.00
38,0.00,0.00,0,0,0,0.00
396,0.00,3955.00,0,1,0,19.78
117,0.00,0.00,0,0,1,0.20
622,0.00,0.00,0,0,1,0.20
793,0.00,0.00,0,0,1,0.20
385,0.00,0.00,0,0,0,0.00
116,0.00,0.00,0,0,0,0.00
691,0.00,0.00,0,0,0,0.00
327,0.00,0.00,0,0,1,0.20
705,0.00,0.00,0,0,0,0.00
307,0.00,19315.00,0,1,1,96.78
331,0.00,0.00,0,0,0,0.00
359,0.00,0.00,0,0,0,0.00
397,0.00,0.00,0,0,3,0.60
821,10000.00,0.00,1,0,1,100.20
771,0.00,0.00,0,0,1,0.20
903,0.00,0.00,0,0,1,0.20
219,4000.00,0.00,2,0,1,40.20
30,20000.00,0.00,1,0,1,200.20
573,3000.00,0.00,2,0,2,30.40
656,1000.00,0.00,1,0,2,10.40
528,0.00,0.00,0,0,1,0.20
501,0.00,0.00,0,0,1,0.20
346,0.00,0.00,0,0,1,0.20
782,0.00,0.00,0,0,1,0.20
290,0.00,0.00,0,0,1,0.20
938,0.00,0.00,0,0,3,0.60
462,0.00,0.00,0,0,1,0.20
615,0.00,0.00,0,0,1,0.20
224,0.00,0.00,0,0,1,0.20
907,0.00,0.00,0,0,1,0.20
917,0.00,0.00,0,0,3,0.60
621,0.00,0.00,0,0,1,0.20
180,0.00,0.00,0,0,1,0.20
249,0.00,0.00,0,0,1,0.20
537,0.00,0.00,0,0,1,0.20
579,0.00,0.00,0,0,1,0.20
943,0.00,0.00,0,0,1,0.20
175,0.00,0.00,0,0,3,0.60
829,0.00,3500.00,0,1,2,17.90
195,0.00,0.00,0,0,1,0.20
217,0.00,0.00,0,0,1,0.20
512,0.00,0.00,0,0,1,0.20
551,0.00,0.00,0,0,1,0.20
