user_id,total_deposit,total_withdrawal,deposit_count,withdrawal_count,total_games,loyalty_points
372,5000.00,20000.00,1,1,26,155.20
693,0.00,0.00,0,0,35,7.00
721,0.00,0.00,0,0,17,3.40
667,0.00,0.00,0,0,6,1.20
110,0.00,0.00,0,0,0,0.00
16,0.00,9999.00,0,1,41,58.20
139,500.00,0.00,1,0,13,7.60
247,0.00,0.00,0,0,110,22.00
851,0.00,0.00,0,0,11,2.20
297,0.00,0.00,0,0,2,0.40
89,0.00,0.00,0,0,29,5.80
218,1400.00,0.00,1,0,57,25.40
856,0.00,0.00,0,0,94,18.80
197,0.00,0.00,0,0,19,3.80
477,0.00,0.00,0,0,3,0.60
646,0.00,0.00,0,0,10,2.00
545,0.00,0.00,0,0,0,0.00
759,650.00,0.00,1,0,5,7.50
355,0.00,0.00,0,0,7,1.40
597,0.00,0.00,0,0,7,1.40
654,0.00,0.00,0,0,17,3.40
651,0.00,0.00,0,0,11,2.20
745,0.00,0.00,0,0,13,2.60
679,0.00,0.00,0,0,7,1.40
182,65000.00,0.00,1,0,44,658.80
599,4000.00,0.00,1,0,0,40.00
183,5000.00,0.00,1,0,4,50.80
31,0.00,0.00,0,0,19,3.80
156,0.00,0.00,0,0,2,0.40
496,0.00,0.00,0,0,13,2.60
977,10000.00,0.00,2,0,0,100.00
978,8400.00,0.00,2,0,0,84.00
828,0.00,0.00,0,0,58,11.60
946,500.00,0.00,1,0,29,10.80
460,0.00,0.00,0,0,9,1.80
456,0.00,0.00,0,0,95,19.00
653,10000.00,0.00,1,0,7,101.40
342,2000.00,0.00,1,0,13,22.60
488,0.00,0.00,0,0,2,0.40
318,5000.00,0.00,1,0,7,51.40
242,0.00,0.00,0,0,8,1.60
273,0.00,0.00,0,0,5,1.00
436,0.00,0.00,0,0,34,6.80
641,2000.00,0.00,1,0,7,21.40
932,1000.00,0.00,1,0,10,12.00
272,0.00,0.00,0,0,52,10.40
849,0.00,0.00,0,0,12,2.40
443,0.00,0.00,0,0,7,1.40
843,0.00,0.00,0,0,17,3.40
844,0.00,0.00,0,0,4,0.80
602,0.00,25000.00,0,1,58,136.60
673,0.00,0.00,0,0,10,2.00
790,3000.00,0.00,1,0,3,30.60
741,1000.00,0.00,1,0,0,10.00
309,0.00,0.00,0,0,13,2.60
987,0.00,0.00,0,0,33,6.60
337,0.00,0.00,0,0,4,0.80
186,0.00,0.00,0,0,2,0.40
237,0.00,0.00,0,0,55,11.00
945,4000.00,20000.00,1,1,11,142.20
303,0.00,0.00,0,0,10,2.00
754,0.00,0.00,0,0,102,20.40
730,0.00,0.00,0,0,13,2.60
5,1000.00,0.00,1,0,4,10.80
657,0.00,0.00,0,0,4,0.80
380,600.00,11000.00,2,2,11,63.20
973,0.00,0.00,0,0,8,1.60
777,0.00,0.00,0,0,20,4.00
567,0.00,0.00,0,0,1,0.20
168,0.00,0.00,0,0,13,2.60
738,0.00,0.00,0,0,62,12.40
550,0.00,0.00,0,0,4,0.80
487,0.00,0.00,0,0,17,3.40
270,0.00,0.00,0,0,10,2.00
14,1000.00,0.00,1,0,0,10.00
57,0.00,0.00,0,0,2,0.40
798,0.00,0.00,0,0,11,2.20
23,2250.00,0.00,2,0,1,22.70
258,0.00,0.00,0,0,3,0.60
447,0.00,0.00,0,0,1,0.20
837,486.00,0.00,2,0,6,6.06
826,0.00,0.00,0,0,21,4.20
339,0.00,0.00,0,0,7,1.40
620,0.00,0.00,0,0,0,0.00
582,0.00,0.00,0,0,63,12.60
611,0.00,0.00,0,0,7,1.40
636,0.00,0.00,0,0,10,2.00
407,18000.00,6000.00,2,1,45,219.00
794,0.00,0.00,0,0,8,1.60
354,0.00,0.00,0,0,3,0.60
77,5500.00,0.00,2,0,16,58.20
916,0.00,0.00,0,0,5,1.00
902,0.00,0.00,0,0,19,3.80
925,1000.00,0.00,1,0,0,10.00
659,4000.00,0.00,1,0,19,43.80
97,14500.00,7000.00,4,1,9,181.80
505,3000.00,0.00,1,0,32,36.40
779,0.00,0.00,0,0,15,3.00
205,0.00,0.00,0,0,62,12.40
398,0.00,0.00,0,0,1,0.20
880,0.00,15000.00,0,1,2,75.40
383,2500.00,0.00,1,0,12,27.40
84,0.00,0.00,0,0,1,0.20
836,0.00,25000.00,0,1,46,134.20
544,0.00,0.00,0,0,5,1.00
675,0.00,0.00,0,0,6,1.20
645,0.00,0.00,0,0,3,0.60
27,0.00,0.00,0,0,29,5.80
900,0.00,0.00,0,0,0,0.00
492,2000.00,0.00,1,0,6,21.20
547,0.00,0.00,0,0,22,4.40
10,1400.00,0.00,1,0,8,15.60
47,0.00,0.00,0,0,8,1.60
508,0.00,0.00,0,0,4,0.80
11,2000.00,0.00,1,0,11,22.20
227,0.00,0.00,0,0,13,2.60
758,1000.00,0.00,1,0,9,11.80
300,0.00,0.00,0,0,11,2.20
885,805.00,0.00,2,0,2,8.45
628,1000.00,0.00,1,0,12,12.40
982,0.00,0.00,0,0,8,1.60
699,0.00,7460.00,0,1,25,42.30
403,0.00,0.00,0,0,2,0.40
888,2000.00,9599.00,1,1,8,69.60
421,8000.00,0.00,1,0,28,85.60
802,0.00,0.00,0,0,13,2.60
157,4000.00,0.00,2,0,5,41.00
154,0.00,0.00,0,0,8,1.60
601,0.00,0.00,0,0,0,0.00
238,54800.00,0.00,3,0,9,549.80
604,1500.00,5000.00,1,1,27,45.40
853,0.00,0.00,0,0,1,0.20
890,0.00,0.00,0,0,0,0.00
509,0.00,0.00,0,0,5,1.00
240,0.00,0.00,0,0,17,3.40
150,0.00,0.00,0,0,10,2.00
213,0.00,0.00,0,0,2,0.40
206,0.00,0.00,0,0,15,3.00
555,0.00,0.00,0,0,6,1.20
418,0.00,0.00,0,0,27,5.40
291,0.00,0.00,0,0,3,0.60
519,2000.00,0.00,1,0,36,27.20
559,0.00,0.00,0,0,13,2.60
171,0.00,0.00,0,0,4,0.80
285,5000.00,0.00,1,0,0,50.00
865,0.00,0.00,0,0,1,0.20
510,0.00,0.00,0,0,2,0.40
233,0.00,0.00,0,0,24,4.80
775,0.00,0.00,0,0,5,1.00
426,5500.00,0.00,1,0,3,55.60
795,500.00,0.00,1,0,12,7.40
713,0.00,0.00,0,0,5,1.00
975,0.00,0.00,0,0,2,0.40
572,0.00,0.00,0,0,0,0.00
348,0.00,0.00,0,0,1,0.20
564,0.00,0.00,0,0,12,2.40
866,0.00,0.00,0,0,20,4.00
448,0.00,0.00,0,0,25,5.00
93,20000.00,30400.00,1,1,4,352.80
783,0.00,0.00,0,0,6,1.20
361,0.00,0.00,0,0,0,0.00
612,30000.00,0.00,2,0,17,303.40
649,0.00,0.00,0,0,8,1.60
140,0.00,0.00,0,0,3,0.60
450,0.00,0.00,0,0,7,1.40
927,5000.00,0.00,1,0,18,53.60
204,2000.00,0.00,1,0,13,22.60
671,0.00,0.00,0,0,11,2.20
624,35000.00,0.00,1,0,1,350.20
399,0.00,0.00,0,0,9,1.80
411,0.00,0.00,0,0,0,0.00
877,0.00,0.00,0,0,3,0.60
53,10000.00,0.00,1,0,11,102.20
313,0.00,0.00,0,0,18,3.60
442,0.00,0.00,0,0,19,3.80
724,2500.00,0.00,1,0,3,25.60
465,0.00,0.00,0,0,0,0.00
587,10000.00,135000.00,1,1,13,777.60
391,0.00,0.00,0,0,23,4.60
517,0.00,0.00,0,0,16,3.20
196,0.00,0.00,0,0,6,1.20
717,4000.00,0.00,2,0,1,40.20
431,0.00,0.00,0,0,3,0.60
141,7500.00,0.00,1,0,11,77.20
446,0.00,0.00,0,0,1,0.20
666,0.00,0.00,0,0,2,0.40
709,0.00,0.00,0,0,5,1.00
861,0.00,0.00,0,0,22,4.40
687,0.00,0.00,0,0,23,4.60
315,0.00,0.00,0,0,2,0.40
658,0.00,0.00,0,0,8,1.60
889,0.00,0.00,0,0,20,4.00
911,0.00,0.00,0,0,15,3.00
497,501.00,0.00,1,0,3,5.61
464,0.00,0.00,0,0,5,1.00
966,0.00,0.00,0,0,0,0.00
800,0.00,0.00,0,0,0,0.00
694,1100.00,0.00,1,0,1,11.20
640,0.00,0.00,0,0,6,1.20
763,3000.00,4000.00,2,1,13,52.60
295,0.00,0.00,0,0,0,0.00
772,1000.00,0.00,1,0,0,10.00
482,0.00,0.00,0,0,0,0.00
991,0.00,0.00,0,0,1,0.20
883,0.00,0.00,0,0,0,0.00
557,8000.00,0.00,2,0,9,81.80
876,2000.00,0.00,1,0,14,22.80
928,0.00,0.00,0,0,1,0.20
585,0.00,0.00,0,0,4,0.80
558,1000.00,0.00,1,0,0,10.00
893,0.00,0.00,0,0,0,0.00
605,0.00,0.00,0,0,4,0.80
979,0.00,0.00,0,0,9,1.80
437,0.00,0.00,0,0,0,0.00
95,0.00,0.00,0,0,1,0.20
324,0.00,0.00,0,0,10,2.00
576,0.00,0.00,0,0,2,0.40
250,0.00,0.00,0,0,2,0.40
627,0.00,0.00,0,0,1,0.20
420,300.00,0.00,1,0,2,3.40
542,0.00,6000.00,0,1,5,31.00
374,0.00,0.00,0,0,0,0.00
832,0.00,0.00,0,0,2,0.40
830,0.00,0.00,0,0,0,0.00
886,0.00,0.00,0,0,1,0.20
375,0.00,0.00,0,0,22,4.40
424,0.00,0.00,0,0,12,2.40
15,0.00,0.00,0,0,1,0.20
996,0.00,0.00,0,0,4,0.80
146,0.00,0.00,0,0,12,2.40
452,1000.00,0.00,1,0,12,12.40
963,12400.00,0.00,3,0,5,125.00
959,0.00,0.00,0,0,1,0.20
580,0.00,0.00,0,0,4,0.80
852,0.00,10000.00,0,1,5,51.00
485,0.00,0.00,0,0,1,0.20
357,900.00,0.00,1,0,5,10.00
525,0.00,0.00,0,0,10,2.00
379,1330.00,0.00,3,0,3,13.90
695,300.00,0.00,1,0,1,3.20
304,0.00,0.00,0,0,4,0.80
173,25000.00,0.00,1,0,0,250.00
635,0.00,0.00,0,0,5,1.00
338,0.00,0.00,0,0,9,1.80
929,0.00,0.00,0,0,7,1.40
468,0.00,0.00,0,0,1,0.20
392,0.00,0.00,0,0,2,0.40
731,2000.00,0.00,1,0,2,20.40
752,0.00,0.00,0,0,1,0.20
42,0.00,0.00,0,0,8,1.60
644,1800.00,0.00,3,0,7,19.40
639,4000.00,0.00,1,0,2,40.40
669,0.00,0.00,0,0,2,0.40
451,0.00,0.00,0,0,2,0.40
371,0.00,0.00,0,0,6,1.20
632,0.00,0.00,0,0,2,0.40
831,1000.00,0.00,2,0,5,11.00
933,0.00,0.00,0,0,6,1.20
607,0.00,0.00,0,0,2,0.40
549,0.00,0.00,0,0,0,0.00
920,8000.00,0.00,3,0,10,82.00
152,0.00,0.00,0,0,11,2.20
332,0.00,0.00,0,0,2,0.40
767,0.00,0.00,0,0,1,0.20
264,0.00,0.00,0,0,3,0.60
750,0.00,0.00,0,0,11,2.20
301,0.00,0.00,0,0,2,0.40
108,0.00,0.00,0,0,2,0.40
102,0.00,0.00,0,0,1,0.20
797,0.00,4000.00,0,1,5,21.00
811,750.00,0.00,1,0,2,7.90
688,0.00,0.00,0,0,1,0.20
184,0.00,0.00,0,0,2,0.40
400,0.00,0.00,0,0,0,0.00
373,0.00,0.00,0,0,6,1.20
52,0.00,0.00,0,0,3,0.60
19,0.00,0.00,0,0,2,0.40
674,0.00,0.00,0,0,1,0.20
2,90000.00,0.00,2,0,0,900.00
326,3000.00,0.00,1,0,3,30.60
286,5000.00,0.00,1,0,0,50.00
884,0.00,0.00,0,0,1,0.20
352,30000.00,0.00,4,0,4,300.80
305,111.00,0.00,1,0,18,4.71
280,0.00,0.00,0,0,0,0.00
524,0.00,0.00,0,0,3,0.60
633,0.00,0.00,0,0,5,1.00
598,0.00,0.00,0,0,3,0.60
961,0.00,0.00,0,0,0,0.00
335,2000.00,0.00,1,0,6,21.20
841,0.00,0.00,0,0,3,0.60
768,0.00,0.00,0,0,5,1.00
122,0.00,0.00,0,0,1,0.20
670,0.00,0.00,0,0,2,0.40
334,0.00,0.00,0,0,2,0.40
936,4000.00,17753.00,1,1,3,129.37
473,0.00,0.00,0,0,2,0.40
166,4000.00,0.00,2,0,2,40.40
336,0.00,0.00,0,0,3,0.60
652,0.00,0.00,0,0,0,0.00
160,0.00,0.00,0,0,4,0.80
577,0.00,0.00,0,0,2,0.40
417,8500.00,0.00,1,0,5,86.00
474,0.00,0.00,0,0,2,0.40
878,4000.00,0.00,1,0,4,40.80
822,0.00,0.00,0,0,4,0.80
586,0.00,0.00,0,0,2,0.40
259,6500.00,0.00,1,0,4,65.80
974,0.00,0.00,0,0,0,0.00
476,0.00,0.00,0,0,1,0.20
329,0.00,0.00,0,0,6,1.20
71,1000.00,0.00,1,0,4,10.80
401,0.00,0.00,0,0,17,3.40
676,0.00,0.00,0,0,2,0.40
913,0.00,0.00,0,0,2,0.40
995,0.00,0.00,0,0,1,0.20
46,0.00,0.00,0,0,1,0.20
980,0.00,0.00,0,0,3,0.60
499,0.00,0.00,0,0,0,0.00
208,0.00,0.00,0,0,8,1.60
706,0.00,0.00,0,0,1,0.20
330,0.00,0.00,0,0,4,0.80
298,25000.00,0.00,1,0,0,250.00
479,0.00,0.00,0,0,2,0.40
574,0.00,0.00,0,0,5,1.00
235,0.00,0.00,0,0,1,0.20
504,0.00,0.00,0,0,1,0.20
83,0.00,0.00,0,0,1,0.20
503,0.00,0.00,0,0,3,0.60
819,0.00,0.00,0,0,9,1.80
190,2000.00,0.00,1,0,5,21.00
325,5000.00,0.00,1,0,2,50.40
606,0.00,0.00,0,0,5,1.00
527,0.00,0.00,0,0,0,0.00
566,0.00,0.00,0,0,5,1.00
55,0.00,0.00,0,0,1,0.20
132,0.00,0.00,0,0,2,0.40
506,0.00,0.00,0,0,0,0.00
971,0.00,3164.00,0,1,3,16.42
36,0.00,0.00,0,0,4,0.80
941,0.00,0.00,0,0,8,1.60
609,0.00,0.00,0,0,0,0.00
734,0.00,0.00,0,0,5,1.00
516,7300.00,0.00,2,0,1,73.20
12,0.00,0.00,0,0,4,0.80
957,0.00,0.00,0,0,2,0.40
489,0.00,0.00,0,0,0,0.00
481,0.00,0.00,0,0,2,0.40
608,0.00,0.00,0,0,4,0.80
429,0.00,0.00,0,0,1,0.20
809,0.00,0.00,0,0,3,0.60
981,0.00,0.00,0,0,0,0.00
986,0.00,0.00,0,0,3,0.60
78,0.00,9900.00,0,1,11,51.70
626,0.00,0.00,0,0,1,0.20
727,0.00,0.00,0,0,0,0.00
571,0.00,0.00,0,0,10,2.00
61,0.00,0.00,0,0,1,0.20
45,0.00,0.00,0,0,6,1.20
522,0.00,0.00,0,0,4,0.80
862,0.00,0.00,0,0,0,0.00
948,0.00,0.00,0,0,0,0.00
333,0.00,0.00,0,0,0,0.00
766,0.00,0.00,0,0,1,0.20
201,0.00,0.00,0,0,0,0.00
341,10000.00,0.00,2,0,6,101.20
588,5000.00,0.00,1,0,3,50.60
74,0.00,0.00,0,0,2,0.40
732,0.00,0.00,0,0,2,0.40
600,100.00,0.00,1,0,2,1.40
390,0.00,0.00,0,0,0,0.00
678,20000.00,0.00,1,0,1,200.20
855,0.00,0.00,0,0,1,0.20
402,0.00,12280.00,0,1,0,61.40
90,12000.00,0.00,1,0,6,121.20
895,0.00,0.00,0,0,0,0.00
533,0.00,0.00,0,0,0,0.00
972,1100.00,700.00,2,1,0,14.50
151,0.00,0.00,0,0,1,0.20
898,0.00,0.00,0,0,1,0.20
726,0.00,0.00,0,0,1,0.20
814,0.00,0.00,0,0,2,0.40
382,0.00,0.00,0,0,2,0.40
518,500.00,0.00,1,0,1,5.20
188,0.00,0.00,0,0,0,0.00
1,0.00,0.00,0,0,0,0.00
785,0.00,0.00,0,0,4,0.80
143,0.00,0.00,0,0,4,0.80
796,0.00,0.00,0,0,1,0.20
881,0.00,0.00,0,0,1,0.20
952,0.00,0.00,0,0,2,0.40
17,0.00,0.00,0,0,4,0.80
263,1000.00,0.00,1,0,1,10.20
897,0.00,0.00,0,0,0,0.00
210,0.00,0.00,0,0,1,0.20
520,0.00,0.00,0,0,0,0.00
956,0.00,0.00,0,0,2,0.40
664,0.00,0.00,0,0,0,0.00
282,2500.00,0.00,1,0,1,25.20
142,0.00,0.00,0,0,2,0.40
891,0.00,0.00,0,0,1,0.20
847,0.00,0.00,0,0,0,0.00
72,1000.00,0.00,1,0,2,10.40
37,0.00,0.00,0,0,2,0.40
562,0.00,0.00,0,0,0,0.00
689,0.00,0.00,0,0,3,0.60
216,0.00,0.00,0,0,0,0.00
344,0.00,0.00,0,0,0,0.00
840,0.00,0.00,0,0,0,0.00
682,0.00,0.00,0,0,0,0.00
630,0.00,0.00,0,0,0,0.00
964,0.00,0.00,0,0,0,0.00
323,0.00,0.00,0,0,0,0.00
415,0.00,0.00,0,0,0,0.00
954,0.00,0.00,0,0,0,0.00
356,0.00,0.00,0,0,0,0.00
130,0.00,0.00,0,0,1,0.20
24,0.00,0.00,0,0,1,0.20
248,0.00,0.00,0,0,0,0.00
59,0.00,0.00,0,0,1,0.20
434,0.00,0.00,0,0,0,0.00
389,0.00,0.00,0,0,2,0.40
934,0.00,1500.00,0,1,1,7.70
366,500.00,0.00,1,0,3,5.60
737,0.00,0.00,0,0,0,0.00
662,0.00,0.00,0,0,0,0.00
314,0.00,0.00,0,0,4,0.80
951,0.00,0.00,0,0,4,0.80
770,0.00,0.00,0,0,0,0.00
419,0.00,0.00,0,0,3,0.60
471,0.00,0.00,0,0,3,0.60
665,0.00,0.00,0,0,0,0.00
63,0.00,0.00,0,0,1,0.20
523,0.00,0.00,0,0,0,0.00
320,0.00,0.00,0,0,2,0.40
266,0.00,0.00,0,0,2,0.40
231,0.00,0.00,0,0,5,1.00
824,0.00,12000.00,0,1,2,60.40
804,0.00,0.00,0,0,1,0.20
906,0.00,0.00,0,0,1,0.20
69,0.00,0.00,0,0,0,0.00
340,0.00,0.00,0,0,1,0.20
944,0.00,0.00,0,0,1,0.20
554,0.00,0.00,0,0,1,0.20
769,0.00,0.00,0,0,5,1.00
394,0.00,0.00,0,0,1,0.20
792,0.00,0.00,0,0,0,0.00
704,0.00,0.00,0,0,2,0.40
719,0.00,0.00,0,0,1,0.20
919,0.00,0.00,0,0,2,0.40
459,0.00,0.00,0,0,0,0.00
230,0.00,0.00,0,0,0,0.00
953,0.00,0.00,0,0,9,1.80
532,0.00,0.00,0,0,1,0.20
983,0.00,0.00,0,0,0,0.00
6,0.00,0.00,0,0,1,0.20
521,0.00,0.00,0,0,0,0.00
118,0.00,0.00,0,0,0,0.00
311,0.00,0.00,0,0,0,0.00
223,0.00,0.00,0,0,0,0.00
563,0.00,0.00,0,0,0,0.00
283,0.00,0.00,0,0,4,0.80
813,0.00,0.00,0,0,2,0.40
256,0.00,0.00,0,0,4,0.80
970,0.00,0.00,0,0,0,0.00
363,0.00,0.00,0,0,0,0.00
999,0.00,0.00,0,0,1,0.20
103,0.00,0.00,0,0,0,0.00
138,0.00,0.00,0,0,1,0.20
997,0.00,0.00,0,0,2,0.40
351,440.00,0.00,2,0,0,4.40
749,0.00,0.00,0,0,0,0.00
136,0.00,0.00,0,0,2,0.40
317,0.00,0.00,0,0,0,0.00
561,1000.00,0.00,1,0,0,10.00
410,0.00,0.00,0,0,0,0.00
864,0.00,0.00,0,0,3,0.60
467,0.00,0.00,0,0,3,0.60
965,0.00,0.00,0,0,4,0.80
378,0.00,0.00,0,0,1,0.20
716,0.00,0.00,0,0,1,0.20
908,0.00,0.00,0,0,3,0.60
762,0.00,0.00,0,0,0,0.00
701,0.00,0.00,0,0,0,0.00
65,0.00,0.00,0,0,0,0.00
187,0.00,6800.00,0,1,5,35.00
914,0.00,0.00,0,0,1,0.20
747,0.00,0.00,0,0,1,0.20
277,0.00,0.00,0,0,1,0.20
174,0.00,0.00,0,0,0,0.00
603,0.00,0.00,0,0,0,0.00
882,0.00,0.00,0,0,0,0.00
114,5000.00,20000.00,1,1,0,150.00
64,0.00,0.00,0,0,2,0.40
28,38500.00,0.00,2,0,0,385.00
875,800.00,0.00,1,0,2,8.40
514,2000.00,0.00,1,0,1,20.20
784,0.00,0.00,0,0,1,0.20
50,1000.00,1000.00,1,1,0,15.00
834,2500.00,0.00,1,0,1,25.20
584,0.00,0.00,0,0,3,0.60
806,0.00,0.00,0,0,5,1.00
81,0.00,0.00,0,0,1,0.20
614,333.00,0.00,1,0,1,3.53
955,0.00,0.00,0,0,4,0.80
526,2000.00,0.00,1,0,0,20.00
568,0.00,0.00,0,0,0,0.00
58,300.00,0.00,1,0,1,3.20
751,0.00,0.00,0,0,0,0.00
409,0.00,0.00,0,0,0,0.00
48,0.00,0.00,0,0,0,0.00
440,0.00,1000.00,0,1,1,5.20
454,0.00,0.00,0,0,0,0.00
405,0.00,0.00,0,0,4,0.80
441,0.00,0.00,0,0,0,0.00
686,0.00,0.00,0,0,1,0.20
21,0.00,0.00,0,0,0,0.00
930,0.00,0.00,0,0,3,0.60
364,0.00,0.00,0,0,1,0.20
144,0.00,0.00,0,0,1,0.20
735,30000.00,0.00,2,0,6,301.20
18,0.00,0.00,0,0,0,0.00
88,0.00,0.00,0,0,0,0.00
367,0.00,0.00,0,0,4,0.80
860,2220.00,0.00,2,0,3,22.80
921,0.00,0.00,0,0,0,0.00
591,0.00,0.00,0,0,0,0.00
322,5000.00,0.00,1,0,1,50.20
94,0.00,0.00,0,0,0,0.00
984,5000.00,0.00,1,0,0,50.00
49,0.00,0.00,0,0,0,0.00
107,2000.00,0.00,1,0,2,20.40
968,2000.00,0.00,1,0,1,20.20
764,0.00,0.00,0,0,0,0.00
484,2000.00,0.00,1,0,0,20.00
548,1200.00,0.00,3,0,0,12.00
595,0.00,0.00,0,0,0,0.00
349,0.00,0.00,0,0,0,0.00
353,10000.00,0.00,1,0,0,100.00
743,0.00,0.00,0,0,5,1.00
937,0.00,0.00,0,0,2,0.40
616,0.00,0.00,0,0,1,0.20
199,0.00,0.00,0,0,3,0.60
816,0.00,0.00,0,0,0,0.00
901,18000.00,0.00,2,0,11,182.20
96,0.00,0.00,0,0,0,0.00
209,0.00,0.00,0,0,1,0.20
271,0.00,0.00,0,0,1,0.20
478,0.00,0.00,0,0,0,0.00
124,0.00,0.00,0,0,0,0.00
75,0.00,0.00,0,0,0,0.00
812,0.00,0.00,0,0,0,0.00
278,0.00,0.00,0,0,0,0.00
275,0.00,0.00,0,0,0,0.00
469,0.00,0.00,0,0,1,0.20
552,0.00,0.00,0,0,0,0.00
234,0.00,0.00,0,0,0,0.00
531,0.00,0.00,0,0,1,0.20
387,0.00,0.00,0,0,0,0.00
698,0.00,0.00,0,0,0,0.00
381,0.00,0.00,0,0,0,0.00
153,11000.00,0.00,1,0,0,110.00
279,25000.00,0.00,1,0,0,250.00
825,0.00,0.00,0,0,5,1.00
255,0.00,0.00,0,0,0,0.00
863,2000.00,0.00,2,0,0,20.00
131,1000.00,0.00,1,0,4,10.80
70,4000.00,0.00,1,0,0,40.00
104,0.00,0.00,0,0,0,0.00
575,0.00,0.00,0,0,0,0.00
163,0.00,0.00,0,0,0,0.00
287,0.00,0.00,0,0,1,0.20
158,0.00,5000.00,0,1,0,25.00
746,0.00,0.00,0,0,2,0.40
7,0.00,6617.00,0,1,1,33.29
692,0.00,0.00,0,0,0,0.00
169,0.00,0.00,0,0,0,0.00
261,0.00,0.00,0,0,0,0.00
872,0.00,0.00,0,0,1,0.20
807,0.00,0.00,0,0,0,0.00
29,0.00,0.00,0,0,0,0.00
939,2000.00,0.00,1,0,1,20.20
788,0.00,0.00,0,0,0,0.00
445,0.00,0.00,0,0,3,0.60
425,0.00,0.00,0,0,0,0.00
610,0.00,0.00,0,0,0,0.00
226,0.00,0.00,0,0,0,0.00
276,0.00,0.00,0,0,0,0.00
370,0.00,0.00,0,0,0,0.00
147,0.00,0.00,0,0,2,0.40
739,0.00,0.00,0,0,0,0.00
733,0.00,0.00,0,0,0,0.00
120,0.00,0.00,0,0,1,0.20
38,0.00,0.00,0,0,0,0.00
396,0.00,0.00,0,0,0,0.00
117,0.00,0.00,0,0,5,1.00
622,0.00,0.00,0,0,1,0.20
793,0.00,0.00,0,0,0,0.00
385,0.00,0.00,0,0,1,0.20
116,0.00,0.00,0,0,0,0.00
691,0.00,0.00,0,0,1,0.20
327,500.00,0.00,1,0,0,5.00
705,0.00,0.00,0,0,1,0.20
307,0.00,0.00,0,0,1,0.20
331,0.00,0.00,0,0,1,0.20
359,0.00,0.00,0,0,0,0.00
397,1500.00,0.00,3,0,1,15.20
821,4000.00,0.00,1,0,0,40.00
771,0.00,0.00,0,0,0,0.00
903,0.00,0.00,0,0,0,0.00
219,0.00,0.00,0,0,1,0.20
30,0.00,0.00,0,0,0,0.00
573,0.00,0.00,0,0,0,0.00
656,0.00,0.00,0,0,1,0.20
528,0.00,0.00,0,0,0,0.00
501,0.00,0.00,0,0,1,0.20
346,0.00,0.00,0,0,0,0.00
782,0.00,0.00,0,0,0,0.00
290,0.00,0.00,0,0,0,0.00
938,0.00,0.00,0,0,1,0.20
462,0.00,0.00,0,0,0,0.00
615,0.00,0.00,0,0,1,0.20
224,0.00,0.00,0,0,1,0.20
907,250.00,0.00,2,0,0,2.50
917,0.00,0.00,0,0,0,0.00
621,0.00,0.00,0,0,2,0.40
180,0.00,0.00,0,0,2,0.40
249,0.00,0.00,0,0,2,0.40
537,12000.00,0.00,1,0,0,120.00
579,0.00,0.00,0,0,0,0.00
943,0.00,0.00,0,0,0,0.00
175,0.00,0.00,0,0,0,0.00
829,0.00,28500.00,0,1,2,142.90
195,0.00,0.00,0,0,0,0.00
217,0.00,0.00,0,0,0,0.00
512,0.00,0.00,0,0,0,0.00
551,0.00,0.00,0,0,0,0.00
